address,ghidra_name,friendly_name,category,signature,calling_convention,size,status,confidence,danger_level,description,evidence,source,test_notes,hit_count,last_test
0x00659C90,FUN_00659c90,,Unknown,"undefined4 FUN_00659c90(undefined4 param_1\, undefined4 * param_2)",,110,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659D00,FUN_00659d00,,Unknown,undefined4 FUN_00659d00(undefined4 param_1),,85,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659D60,FUN_00659d60,,Unknown,"undefined4 FUN_00659d60(undefined1 * param_1\, undefined4 param_2)",,76,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659DB0,FUN_00659db0,,Unknown,undefined4 FUN_00659db0(undefined4 param_1),,62,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659DF0,FUN_00659df0,,Unknown,"undefined4 FUN_00659df0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined1 param_4)",,95,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659E50,FUN_00659e50,,Unknown,"undefined4 FUN_00659e50(undefined4 param_1\, undefined4 param_2)",,73,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659EA0,FUN_00659ea0,,Unknown,"undefined4 FUN_00659ea0(undefined4 param_1\, undefined4 param_2\, undefined4 * param_3)",,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659F10,FUN_00659f10,,Unknown,"undefined4 FUN_00659f10(undefined4 param_1\, undefined4 param_2\, undefined4 param_3)",,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659F80,FUN_00659f80,,Unknown,"undefined4 FUN_00659f80(undefined4 param_1\, undefined4 param_2\, undefined4 * param_3)",,107,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00659FF0,FUN_00659ff0,,Unknown,"undefined4 FUN_00659ff0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 * param_5)",,129,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A080,FUN_0065a080,,Unknown,"undefined4 FUN_0065a080(int param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 * param_6)",,125,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A100,FUN_0065a100,,Unknown,undefined4 FUN_0065a100(undefined4 param_1),,67,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A150,FUN_0065a150,,Unknown,"undefined4 FUN_0065a150(undefined4 param_1\, undefined4 param_2)",,89,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A1B0,FUN_0065a1b0,,Unknown,"undefined4 FUN_0065a1b0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)",,95,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A210,FUN_0065a210,,Unknown,"undefined4 FUN_0065a210(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)",,95,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A270,FUN_0065a270,,Unknown,undefined4 FUN_0065a270(undefined4 param_1),,62,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A2B0,FUN_0065a2b0,,Unknown,"undefined4 FUN_0065a2b0(undefined4 param_1\, undefined4 param_2\, undefined4 * param_3)",,112,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A320,FUN_0065a320,,Unknown,"undefined4 FUN_0065a320(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 * param_5)",,123,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A3A0,FUN_0065a3a0,,Unknown,int * FUN_0065a3a0(int param_1),,30,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A3F0,FUN_0065a3f0,,Unknown,undefined1 FUN_0065a3f0(void),,3,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A400,FUN_0065a400,,Unknown,"undefined4 FUN_0065a400(int param_1\, undefined4 param_2)",,87,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A460,FUN_0065a460,,Unknown,"undefined4 FUN_0065a460(int param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)",,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A510,FUN_0065a510,,Unknown,uint FUN_0065a510(byte param_1),,69,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A560,FUN_0065a560,,Unknown,byte FUN_0065a560(uint param_1),,73,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A5D0,FUN_0065a5d0,,Unknown,"undefined4 FUN_0065a5d0(undefined4 param_1\, int param_2)",,90,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A690,FUN_0065a690,,Unknown,"undefined FUN_0065a690(undefined4 param_1\, int param_2)",,77,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A810,FUN_0065a810,,Unknown,"int FUN_0065a810(uint * param_1\, uint * param_2\, uint param_3\, uint param_4\, int param_5)",,224,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A8F0,FUN_0065a8f0,,Unknown,"uint FUN_0065a8f0(char * param_1\, undefined4 * param_2\, undefined4 * param_3\, int * param_4)",,120,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A970,FUN_0065a970,,Unknown,"int FUN_0065a970(int param_1\, int param_2)",,55,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065A9B0,FUN_0065a9b0,,Unknown,"int FUN_0065a9b0(int param_1\, uint param_2\, uint param_3\, uint param_4\, int param_5)",,74,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AA00,FUN_0065aa00,,Unknown,bool FUN_0065aa00(undefined4 param_1),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AA20,FUN_0065aa20,,Unknown,bool FUN_0065aa20(undefined4 param_1),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AA40,FUN_0065aa40,,Unknown,"bool FUN_0065aa40(char * param_1\, char * param_2)",,184,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB00,FUN_0065ab00,,Unknown,int FUN_0065ab00(int * param_1),,11,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB10,FUN_0065ab10,,Unknown,int FUN_0065ab10(int * param_1),,11,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB20,FUN_0065ab20,,Unknown,undefined FUN_0065ab20(void),,21,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB40,FUN_0065ab40,,Unknown,undefined FUN_0065ab40(undefined4 * param_1),,14,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB50,FUN_0065ab50,,Unknown,undefined FUN_0065ab50(undefined4 * param_1),,14,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB60,FUN_0065ab60,,Unknown,undefined FUN_0065ab60(undefined4 * param_1),,16,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB70,FUN_0065ab70,,Unknown,undefined FUN_0065ab70(LPCRITICAL_SECTION param_1),,12,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB80,FUN_0065ab80,,Unknown,undefined FUN_0065ab80(LPCRITICAL_SECTION param_1),,12,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AB90,FUN_0065ab90,,Unknown,undefined FUN_0065ab90(LPCRITICAL_SECTION param_1),,12,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ABA0,FUN_0065aba0,,Unknown,undefined FUN_0065aba0(LPCRITICAL_SECTION param_1),,20,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ABC0,FUN_0065abc0,,Unknown,undefined FUN_0065abc0(int param_1),,34,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ABF0,FUN_0065abf0,,Unknown,undefined FUN_0065abf0(int param_1),,34,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AC20,FUN_0065ac20,,Unknown,"undefined FUN_0065ac20(int param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5)",,80,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AC70,FUN_0065ac70,,Unknown,"undefined4 FUN_0065ac70(undefined4 param_1\, int param_2)",,36,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ACA0,FUN_0065aca0,,Unknown,"bool FUN_0065aca0(undefined4 param_1\, int param_2)",,66,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ACF0,FUN_0065acf0,,Unknown,char * FUN_0065acf0(char * param_1),,39,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AD20,FUN_0065ad20,,Unknown,"undefined1 * FUN_0065ad20(undefined1 * param_1\, int param_2)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ADD0,FUN_0065add0,,Unknown,undefined FUN_0065add0(undefined1 * param_1),,16,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ADE0,FUN_0065ade0,,Unknown,undefined FUN_0065ade0(undefined1 * param_1),,16,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065ADF0,FUN_0065adf0,,Unknown,"int FUN_0065adf0(char * param_1\, char * param_2\, int param_3)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AE30,FUN_0065ae30,,Unknown,"int FUN_0065ae30(char * param_1\, char * param_2\, int param_3)",,74,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AE80,FUN_0065ae80,,Unknown,"undefined4 FUN_0065ae80(byte * param_1\, byte * param_2)",,63,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AEC0,FUN_0065aec0,,Unknown,"bool FUN_0065aec0(char * param_1\, char * param_2)",,26,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AEE0,FUN_0065aee0,,Unknown,int FUN_0065aee0(char * param_1),,19,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AF00,FUN_0065af00,,Unknown,"undefined FUN_0065af00(void * param_1\, void * param_2\, size_t param_3)",,63,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AF40,FUN_0065af40,,Unknown,"undefined FUN_0065af40(void * param_1\, size_t param_2\, byte param_3)",,25,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065AF60,FUN_0065af60,,Unknown,"int FUN_0065af60(byte * param_1\, int param_2\, ushort * param_3\, int param_4\, int * param_5\, int * param_6)",,445,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B140,FUN_0065b140,,Unknown,"int FUN_0065b140(short * param_1\, int param_2\, byte * param_3\, byte * param_4\, int * param_5\, int * param_6)",,398,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B2F0,FUN_0065b2f0,,Unknown,undefined FUN_0065b2f0(void),,160,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B390,FUN_0065b390,,Unknown,"longlong FUN_0065b390(uint param_1\, uint param_2)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B3F0,FUN_0065b3f0,,Unknown,undefined8 FUN_0065b3f0(void),,115,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B470,FUN_0065b470,,Unknown,"undefined FUN_0065b470(FILETIME param_1\, uint * param_2)",,139,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B500,FUN_0065b500,,Unknown,uint FUN_0065b500(byte * param_1),,47,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B530,FUN_0065b530,,Unknown,"int FUN_0065b530(void * this\, byte * param_1\, uint * param_2)",,97,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B5A0,FUN_0065b5a0,,Unknown,undefined FUN_0065b5a0(void),,159,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B650,FUN_0065b650,,Unknown,"uint FUN_0065b650(void * this\, byte * param_1)",,158,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B700,FUN_0065b700,,Unknown,"undefined FUN_0065b700(void * this\, char * param_1)",,83,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B760,FUN_0065b760,,Unknown,"uint FUN_0065b760(void * this\, int param_1\, int param_2)",,191,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B820,FUN_0065b820,,Unknown,undefined4 FUN_0065b820(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B830,FUN_0065b830,,Unknown,undefined4 FUN_0065b830(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B840,FUN_0065b840,,Unknown,undefined4 FUN_0065b840(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B850,FUN_0065b850,,Unknown,undefined4 FUN_0065b850(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B860,FUN_0065b860,,Unknown,undefined4 FUN_0065b860(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B870,FUN_0065b870,,Unknown,undefined4 FUN_0065b870(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B880,FUN_0065b880,,Unknown,int FUN_0065b880(int param_1),,31,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B8A0,FUN_0065b8a0,,Unknown,"int FUN_0065b8a0(void * this\, uint param_1)",,59,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B8E0,FUN_0065b8e0,,Unknown,"int FUN_0065b8e0(void * this\, uint param_1)",,45,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B910,FUN_0065b910,,Unknown,undefined4 FUN_0065b910(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B920,FUN_0065b920,,Unknown,"char * FUN_0065b920(char * param_1\, char * param_2)",,52,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B960,FUN_0065b960,,Unknown,int FUN_0065b960(int param_1),,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B990,FUN_0065b990,,Unknown,"undefined4 FUN_0065b990(void * this\, int * param_1)",,41,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065B9C0,FUN_0065b9c0,,Unknown,"int FUN_0065b9c0(void * this\, uint param_1)",,45,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BA00,FUN_0065ba00,,Unknown,int FUN_0065ba00(int param_1),,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BA30,FUN_0065ba30,,Unknown,"undefined4 FUN_0065ba30(uint * param_1\, uint * param_2)",,37,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BA60,FUN_0065ba60,,Unknown,undefined FUN_0065ba60(int param_1),,31,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BA80,FUN_0065ba80,,Unknown,undefined FUN_0065ba80(int * param_1),,30,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BAA0,FUN_0065baa0,,Unknown,"undefined FUN_0065baa0(void * this\, int * param_1)",,85,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BB00,FUN_0065bb00,,Unknown,undefined FUN_0065bb00(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BB20,FUN_0065bb20,,Unknown,"undefined FUN_0065bb20(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BB80,FUN_0065bb80,,Unknown,"undefined FUN_0065bb80(void * this\, int param_1\, size_t param_2\, char param_3)",,88,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BBE0,FUN_0065bbe0,,Unknown,undefined FUN_0065bbe0(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BC00,FUN_0065bc00,,Unknown,undefined FUN_0065bc00(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BC20,FUN_0065bc20,,Unknown,undefined FUN_0065bc20(int * param_1),,118,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BCA0,FUN_0065bca0,,Unknown,undefined FUN_0065bca0(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BCC0,FUN_0065bcc0,,Unknown,"undefined FUN_0065bcc0(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BD20,FUN_0065bd20,,Unknown,"undefined FUN_0065bd20(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BD80,FUN_0065bd80,,Unknown,undefined FUN_0065bd80(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BDA0,FUN_0065bda0,,Unknown,"undefined FUN_0065bda0(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BE00,FUN_0065be00,,Unknown,"undefined FUN_0065be00(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BE60,FUN_0065be60,,Unknown,"undefined FUN_0065be60(void * this\, int param_1)",,78,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BEB0,FUN_0065beb0,,Unknown,"undefined FUN_0065beb0(void * this\, int * param_1)",,82,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BF10,FUN_0065bf10,,Unknown,undefined FUN_0065bf10(int * param_1),,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BF80,FUN_0065bf80,,Unknown,undefined FUN_0065bf80(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065BFA0,FUN_0065bfa0,,Unknown,undefined FUN_0065bfa0(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C030,FUN_0065c030,,Unknown,"int * FUN_0065c030(void * this\, int param_1)",,89,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C090,FUN_0065c090,,Unknown,undefined FUN_0065c090(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C0B0,FUN_0065c0b0,,Unknown,undefined FUN_0065c0b0(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C0D0,FUN_0065c0d0,,Unknown,undefined FUN_0065c0d0(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C160,FUN_0065c160,,Unknown,undefined FUN_0065c160(int * param_1),,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C1D0,FUN_0065c1d0,,Unknown,undefined FUN_0065c1d0(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C1F0,FUN_0065c1f0,,Unknown,undefined FUN_0065c1f0(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C280,FUN_0065c280,,Unknown,undefined FUN_0065c280(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C2A0,FUN_0065c2a0,,Unknown,undefined FUN_0065c2a0(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C330,FUN_0065c330,,Unknown,undefined FUN_0065c330(int param_1),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C350,FUN_0065c350,,Unknown,undefined FUN_0065c350(int * param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C370,FUN_0065c370,,Unknown,undefined FUN_0065c370(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C400,FUN_0065c400,,Unknown,undefined FUN_0065c400(int * param_1),,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C470,FUN_0065c470,,Unknown,undefined FUN_0065c470(int * param_1),,150,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C510,FUN_0065c510,,Unknown,undefined FUN_0065c510(int * param_1),,137,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C5A0,FUN_0065c5a0,,Unknown,undefined FUN_0065c5a0(int * param_1),,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C610,FUN_0065c610,,Unknown,"undefined FUN_0065c610(char * param_1\, char * param_2\, int param_3)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C650,FUN_0065c650,,Unknown,"undefined FUN_0065c650(char * param_1\, char * param_2\, int param_3)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C690,FUN_0065c690,,Unknown,undefined FUN_0065c690(char * param_1),,83,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C6F0,FUN_0065c6f0,,Unknown,undefined FUN_0065c6f0(char * param_1),,96,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C760,FUN_0065c760,,Unknown,undefined FUN_0065c760(char * param_1),,86,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C7C0,FUN_0065c7c0,,Unknown,undefined FUN_0065c7c0(char * param_1),,86,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C820,FUN_0065c820,,Unknown,undefined FUN_0065c820(char * param_1),,86,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C880,FUN_0065c880,,Unknown,undefined FUN_0065c880(char * param_1),,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C8F0,FUN_0065c8f0,,Unknown,undefined FUN_0065c8f0(char * param_1),,86,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C950,FUN_0065c950,,Unknown,undefined FUN_0065c950(char * param_1),,90,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065C9B0,FUN_0065c9b0,,Unknown,"undefined FUN_0065c9b0(int param_1\, int param_2\, int param_3\, uint param_4\, uint param_5\, uint param_6\, uint param_7)",,133,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CA40,FUN_0065ca40,,Unknown,"undefined FUN_0065ca40(void * this\, int * param_1\, size_t param_2)",,233,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CB30,FUN_0065cb30,,Unknown,"undefined FUN_0065cb30(void * this\, int param_1)",,185,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CBF0,FUN_0065cbf0,,Unknown,"undefined FUN_0065cbf0(void * this\, int param_1)",,216,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CCD0,FUN_0065ccd0,,Unknown,undefined FUN_0065ccd0(undefined4 * param_1),,10,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CCE0,FUN_0065cce0,,Unknown,undefined FUN_0065cce0(undefined4 * param_1),,10,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CCF0,FUN_0065ccf0,,Unknown,undefined FUN_0065ccf0(undefined4 * param_1),,7,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CD00,FUN_0065cd00,,Unknown,"undefined FUN_0065cd00(void * this\, int param_1)",,122,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0065CD80,FUN_0065cd80,,Unknown,"undefined4 FUN_0065cd80(void * this\, uint param_1)",,233,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
